id,guid,name,katWasSum,latitude,longitude,einsAktiv,einsDeutschlandweit,ort,autoLfNr,refLfNrTraeger,validierung,einsKeineNeuenKlienten,einsGeoeffnetDurchgehend,einsGeoeffnetNachVereinbarung,neueKlientenApi,art,typ,strasse,hausnummer,zusatz,plz,fax,telefon,email,homePage,beschreibung,zielgruppen,oeffnungszeiten,arbeitszeiten,landkreis,kat_Verfuegbarkeit,quelle,modifiedBy,createdBy,Kat_Diagnosen,Kat_Konstellation,Kat_Kosten,Kat_PersonRolle,Kat_Sprache,Kat_Themen,Kat_Was,Kat_WasDetail,Kat_Zielgruppe,Kat_Ort,Öffnungszeiten_Montag,Öffnungszeiten_Dienstag,Öffnungszeiten_Mittwoch,Öffnungszeiten_Donnerstag,Öffnungszeiten_Freitag,Öffnungszeiten_Samstag,Öffnungszeiten_Sonntag,Themen,Kat_Haeufigkeit,Kat_Barriere,Kat_PersonAlter
279,0a80d4f5-d4bb-4722-afb2-aea3ccc62363,Kontakt und Informationsstelle für gesundheitliche Selbsthilfegruppen (KIGS) Ostwürttemberg Aalen,Selbsthilfe,48.84053595,10.090926048233971,True,False,Aalen,NR003,NR003,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Wiener Straße,8,,73430,073 61 / 584-911 77,0711 6525-12208,kigs-ostwuerttemberg@bw.aok.de,http://www.kigs-ostwuerttemberg.de,,,"Mo-Mi 8.30-17, Do 8.30-18, Fr 8.30-16 Uhr",,Ostalbkreis,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
276,954b7eb1-3dda-404b-8b0f-5986ab73b7d4,Betreuungsverein Prenzlau e.V.,Beratung,53.31947835,13.860025959716157,True,False,Prenzlau,F11138,F11138,updated Kleinigkeiten,False,False,False,,Sonstig,,Kietzstr.,38a,,17291,03984 805601,03984 801818,info@betreuungsverein-prenzlau.de,www.betreuungsverein-prenzlau.de,"Seit der Gründung ist es Aufgabe der Vereinsmitarbeiter, die rechtliche Betreuung psychisch kranker und körperlich, geistig oder seelisch behinderter Menschen – vorrangig in den Altkreisen Prenzlau und Templin – zu übernehmen.",,,,Landkreis Uckermark,,,,,,Nur Du,Durch Krankenkasse (anteilig) möglich,,Deutsch,Interessensvertretungen depressiv Betroffener und deren Angehöriger; Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene,"Vor Ort; Bei Dir (""aufsuchend"")",07:00:00-16:15:00,07:00:00-16:15:00,Geschlossen,07:00:00-16:15:00,07:00:00-12:00:00,Geschlossen,Geschlossen,Interessenvertretung,,,
280,ead073fd-0900-4a9e-88d0-dae2604ac690,KIGS – Kontakt- und Informationsstelle für gesundheitsbezogene Selbsthilfe Balingen,Selbsthilfe,48.27776045,8.852779157180324,True,False,Balingen,NR005,NR005,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Hindenburgstraße,25,,72336,,0711 6525 24420 oder -16721,tina.morlok@bw.aok.de,https://www.sekis-bw.de/lag-kiss/?print=print,,,Mo-Fr 8.30-17 Uhr 074 33 / 262-27 15,,Zollernalbkreis,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
285,8984dcaf-94b1-4735-8249-723ad60337e7,Kontakt- und Informationsstelle für gesundheitliche Selbsthilfegruppen (KIGS) für die Landkreise Göppingen und Esslingen,Selbsthilfe,48.736633299999994,9.318366763162565,True,False,Esslingen am Neckar,NR011,NR011,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Plochinger Str.,13,,73730,,0711 6525 22641,kigs-nef@bw.aok.de,https://www.sekis-bw.de/lag-kiss/?print=print,,,"Mo-Mi 8.30-17, Do 8.30-18, Fr 8.30-16 Uhr",,Landkreise: Esslingen und Göppingen,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
277,0c5ca12c-53f1-46c1-96c7-8531b50d1cb2,SEKiS Baden-Württemberg Stuttgart,Selbsthilfe,48.7721542,9.17459643110438,True,False,Stuttgart,NR001,NR001,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Tübinger Straße,15,,70178,,07 11 /  45149290,info@sekis-bw.de,https://www.sekis-bw.de,"SEKiS ist die Selbsthilfekontaktstelle auf Landesebene in Baden-Württemberg.SEKiS unterstützt die 35 Selbsthilfekontaktstellen in Haupt- und Nebenaufgabe durch Fachberatung, Öffentlichkeitsarbeit und Vernetzung.",,"Mo Mi 10-12, Do 14-16 Uhr",,,,,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Erwachsene; Betroffene; Angehörige,Vor Ort; Online / Digital / Telefonisch,10:00:00-12:00:00,Geschlossen,10:00:00-12:00:00,14:00:00-16:00:00,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
283,729ca80d-9d16-4c5f-b091-36033c0ad7b3,Kontakt- und Informationsstelle für Selbsthilfe Calw,Selbsthilfe,48.710103636397676,8.744240697665623,True,False,Calw,NR008,NR008,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Vogteistraße,42-46,,75365,070 51 /160-949,07051 160199,selbsthilfe@kreis-calw.de,http://www.selbsthilfe-kreis-calw.de/index.php,"Die Selbsthilfegruppen leisten mit ihrer Arbeit einen essentiellen Beitrag und stellen eine wesentliche Ergänzung des sozialen und gesundheitlichen Versorgungssystems dar.Derzeit arbeiten über 70 Selbsthilfegruppen zu verschiedenen sozialen und/oder Krankheitsthemen im Landkreis Calw. Wenn Sie Interesse an der Mitarbeit in einer Selbsthilfegruppe haben, kommen Sie gern auf uns zu.",,"Mi Do 10-12, Do 13-17.30 Uhr",,Landkreis Calw,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,09:00:00-12:00:00,Geschlossen,09:00:00-12:00:00,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
282,47fbf6dd-a570-466d-a7a7-975b01454735,Kontaktbüro Selbsthilfegruppen Landratsamt Böblingen,Selbsthilfe,48.68197895,8.97984735,True,False,Böblingen,NR007,NR007,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Dornierstraße,3,,71034,070 31 / 663-917 51,070 31 / 663-17 51,selbsthilfebuero@lrabb.de,http://www.selbsthilfe-bb.de/,,,"Mo-Fr 9-12, Mo-Mi 13.30-16, Do 13.30-18 Uhr",,Landkreis Böblingen,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,14:00:00-16:00:00,08:00:00-10:30:00,Geschlossen,16:00:00-18:00:00,10:00:00-12:00:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
288,19d2315d-de31-481d-abdc-415913609d96,Selbsthilfebüro Heilbronn,Selbsthilfe,49.1321869,9.220674915637066,True,False,Heilbronn,NR014,NR014,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Happelstraße,17a,,74074,071 31 / 649 39-55,071 31 / 649 39-50,selbsthilfebuero@ppsg.de,https://www.selbsthilfe-hn.de,,,"Di Do 9-13, Mi 12-18 Uhr",,Landkreis Heilbronn,,,,,Diagnose-übergreifend,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Betroffene; Angehörige; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
286,0b67dba1-f30f-4ce6-ba1e-bbeee7190c8a,Heidelberger Selbsthilfebüro,Selbsthilfe,49.4064859,8.677881951011791,True,False,Heidelberg,NR012,NR012,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Alte Eppelheimer Straße,40/1,,69115,,062 21 / 18 42 90,info@selbsthilfe-heidelberg.de,https://www.selbsthilfe-heidelberg.de/,,,"Mo Mi 10-13, Di 14-16, Do 14-18 Uhr",,,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,10:00:00-13:00:00,14:00:00-16:00:00,10:00:00-13:00:00,14:00:00-18:00:00,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
284,30f997c3-8f37-4bf4-ba9d-4a6d50e66a6c,Selbsthilfebüro Freiburg / Breisgau-Hochschwarzwald,Selbsthilfe,47.9921756,7.8542089,True,False,Freiburg,NR009,NR009,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Schwabentorring,2,,79098,07 61 / 216 87-37,07 61 / 216 87-35,selbsthilfe@paritaet-freiburg.de,https://www.selbsthilfegruppen-freiburg.de,,"BA","Di Mi Do 10-12.30, Do 15-18 Uhr",,Landkreis Breisgau-Hochschwarzwald,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,10:00:00-12:30:00,10:00:00-12:30:00,10:00:00-12:30:00,Geschlossen,Geschlossen,Geschlossen,,,,
287,e378ef83-2870-4454-b53e-a61e2091fcd6,Kontakt- und Informationsstelle für gesundheitsbezogene Selbsthilfegruppen Heilbronn,Selbsthilfe,49.1448335,9.223605290821968,True,False,Heilbronn,NR013,NR003,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Allee,72,,74072,071 31 / 639-613 74,0711 6525 19632,selbsthilfe-aok-heilbronn@bw.aok.de,https://www.sekis-bw.de/lag-kiss/?print=print,,,"Mo-Fr 9-12 Uhr 07131 / 639-546, Mo-Fr 9-12 Uhr",,,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos; durch Krankenkasse (anteilig) möglich,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
291,b76f5dad-0018-432f-9f03-018e54acc8c7,Selbsthilfekontaktstelle Lörrach,Selbsthilfe,47.6147329,7.6625686664234,True,False,Lörrach,NR018,NR018,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Palmstraße,3,,79539,076 21 / 410-9-21 42,076 21 / 410-2142,franziska.morgalla@loerrach-landkreis.de,https://www.loerrach-landkreis.de/de/Service-Verwaltung/Buergerservice-A-Z/Dienstleistung?view=publish&item=service&id=2078,,,"Mo-Fr 8-12.30, Do 13.30-17.30 Uhr 076 21 / 410-21 ",,Landkreis Lörrach,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,08:00:00-12:30:00,08:00:00-12:30:00,Geschlossen,08:00:00-12:30:00,08:00:00-12:30:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
289,aebf7722-60e8-4ad1-ad45-753d386116ab,Selbsthilfebüro Karlsruhe,Selbsthilfe,49.0306336,8.3932049,True,False,Karlsruhe,NR015,NR015,updated mehr,False,False,False,ja,Sonstig,,Kanalweg,40/42,,76149,07 21 / 912 30-52,0721 912 30-25,selbsthilfe@paritaet-ka.de,https://selbsthilfe-ka.de,,,,,Landkreis Karlsruhe,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,11:00:00-15:00:00,08:00:00-12:00:00,Geschlossen,14:00:00-18:00:00,Geschlossen,Geschlossen,Geschlossen,,,Angebote für hörgeschädigte Menschen,
293,8f8c0468-ca59-4a22-a8e4-48512f52ebef,Gesundheitstreffpunkt Mannheim,Selbsthilfe,49.4969885,8.4744264,True,False,Mannheim,NR020,NR020,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Max-Joseph-Straße,1,,68167,06 21 / 336 32 61,06 21 / 339 18 18,gesundheitstreffpunkt-mannheim@t-online.de,http://www.junge-selbsthilfe-mannheim.de,,,"Mo Do 9-12, Mi 16-19 Uhr",,,,,,,Diagnose-übergreifend,In einer Gruppe,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfegruppen und -projekte,Angehörige; Betroffene; junge Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
292,811b0e3b-7bd2-45df-ad6b-8053a924576e,Kontakt- und Informationsstelle für gesundheitsbezogene Selbsthilfegruppen/KIGS Ludwigsburg,Selbsthilfe,48.8945554,9.181561231459927,True,False,Ludwigsburg,NR019,NR019,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Gottlob-Molt-Straße,1,,71636,,0711 6525 21501,selbsthilfekontaktstelle.ludwigsburg@bw.aok.de,https://www.sekis-bw.de/lag-kiss/?print=print,,,"Mo-Do 8-16, Fr 8-12 Uhr",,Landkreis Ludwigsburg,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
296,e4e2f8ad-d49f-4e68-9e78-26ff07aa6b91,Kontaktstelle für Selbsthilfegruppen Ortenaukreis Offenburg,Selbsthilfe,48.46821585,7.947264768177437,True,False,Offenburg,NR023,NR023,updated Kleinigkeiten,False,False,True,ja,Sonstig,,Lange Straße,51,,77652,07 81 / 805-95 20,07 81 805-97 71,selbsthilfe@ortenaukreis.de,"https://www.selbsthilfe-ortenau.de/",Kontaktstelle für Selbsthilfegruppen des Landratsamtes Ortenaukreis,,,,Ortenaukreis,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,08:30:00-12:00:00,08:30:00-12:00:00,08:30:00-12:00:00,08:30:00-12:00:00,08:30:00-12:00:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
295,a41227fc-0dfb-456f-a8f7-0d04e765df70,Nürtinger Selbsthilfekontaktstelle,Selbsthilfe,48.6259106,9.3369848,True,False,Nürtingen,NR022,NR022,updated mehr,False,False,False,ja,Sonstig,,Marktstraße,7,,72622,070 22 / 75-587,070 22 / 75-369,s.sollner@nuertingen.de,https://www.nuertingen-engagiert.de/selbsthilfe/selbsthilfekontaktstelle,,,"Mo-Mi und Fr 9-13, Do 17-19 Uhr 070 22 / 75-367",,Landkreis Esslingen,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
294,80b4c73c-f6bc-489d-9da9-9da1a94371d6,Selbsthilfenetzwerk Neckar-Odenwald Mosbach,Selbsthilfe,49.3558855,9.153025769933667,True,False,Mosbach,NR021,NR021,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Knopfweg,1,,74821,062 61 / 83-232,062 61 / 83-231,info@selbsthilfe-nok.de,https://www.selbsthilfe-nok.de/,,,"Mo Di 10-13 und 14-16.30, Fr 9-14.30 Uhr",,Neckar-Odenwald-Kreis,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,10:00:00-13:00:00,10:00:00-13:00:00,Geschlossen,Geschlossen,09:00:00-14:30:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
301,6383d3fe-a1c5-454e-8d8d-890461791662,Kontakt- und Informationsstelle für gesundheitsbezogene Selbsthilfe (KIGS) Schramberg,Selbsthilfe,48.2279194,8.3852009,True,False,Schramberg,NR029,NR029,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Am Schlössle,2,,78713,074 22 / 27 19 14 85 074 22 / 27 19 14 83,0711 6525 -21045 und -19715,kigs-sbh@bw.aok.de,https://www.sekis-bw.de/lag-kiss/?print=print,,,"Mo-Mi 8.30-17, Do 8.30-18, Fr 8.30-16 Uhr  074 22 ",,Landkreis Rottweil,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
303,23fd1bfa-9711-4a6c-9672-ea2e1e0980a2,Selbsthilfekontaktstelle Tuttlingen,Selbsthilfe,47.983247950000006,8.816556321435545,True,False,Tuttlingen,NR032,NR032,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Gartenstraße,22,,78532,07461 926 4688,07461 92646-06 oder -07,a.metzler@landkreis-tuttlingen.de,https://fps.landkreis-tuttlingen.de/Selbsthilfekontaktstelle,,,"Mo-Do 9-12, Do 14-17 Uhr",,Landkreis Tuttlingen,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,09:00:00-12:00:00,09:00:00-12:00:00,14:00:00-17:00:00,09:00:00-12:00:00,Geschlossen,Geschlossen,,,,
299,800805bc-60e0-4aec-b96f-56f6df115a80,KIGS – Kontakt- und Informationsstelle für gesundheitsbezogene Selbsthilfe Reutlingen,Selbsthilfe,48.4910566,9.20414174852673,True,False,Reutlingen,NR027,NR003,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Konrad-Adenauer-Straße,23,,72762,071 21 / 20 91 43 52,0711 6525-16709 oder -15591,aok-selbsthilfekontaktstelle-rt@bw.aok.de,https://www.sekis-bw.de/lag-kiss/?docid=Adresse&print=print,,,"Di-Mi 8.30-17, Do 8.30-18, Fr 8-16 Uhr 071 21 / 20",,Landkreis Reutlingen,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
304,d4fbb4a0-9757-42af-a4ce-830d4a7db6ca,Selbsthilfekontaktstelle Schwarzwald-Baar-Kreis Villingen-Schwenningen,Selbsthilfe,48.0539083,8.4566448,True,False,Villingen-Schwenningen,NR034,NR034,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Herdstraße,4,,78050,077 21 / 913 89 18,07721 9137190,selbsthilfekontaktstelle@lrasbk.de,https://www.gesundheitsnetzwerk-sbk.de/Themenfelder/Selbsthilfe/,,,"Mo 14-17, Di-Fr 8.30-11.20 Uhr",,Schwarzwald-Baar-Kreis,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
305,c0ece14c-08ea-4e4a-ba1e-d1d774483978,Selbsthilfekontaktstelle Rems-Murr-Kreis Waiblingen,Selbsthilfe,48.829037,9.309199001760566,True,False,Waiblingen,NR035,NR035,updated mehr,False,False,False,ja,Sonstig,,Bahnhofstraße,1,,71332,071 51 / 501-16 34,07151 501-1683,selbsthilfe@rems-murr-kreis.de,https://www.gesundheit-rmk.info/selbsthilfekontaktstelle,,,"Di 10-12, Mi 14-16, Do 15.30-17.30 Uhr 071 51 / 50",,Rems-Murr-Kreis,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,10:00:00-12:00:00,14:00:00-16:00:00,15:30:00-17:30:00,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
300,eab483e7-2e6c-419b-961e-da5d9d13c5fd,Selbsthilfekoordinierungsstelle Landkreis Rottweil,Selbsthilfe,48.1640644,8.632013599358537,True,False,Rottweil,NR028,NR028,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Olgastraße,6,,78628,07 41 / 244-64 73 07 41 / 244-64 73,07 41 / 244-473,selbsthilfe@landkreis-rottweil.de,https://www.landkreis-rottweil.de/de/service-verwaltung/online-buergerservice/dienstleistungen-a-z/dienstleistung?view=publish&item=service&id=1934,"Koordinierungsstelle für die Selbsthilfegruppen im Landkreis Rottweil ist der Pflegestützpunkt. Dort erhalten Sie allgemeine Informationen sowie Adressen bestehender Selbsthilfegruppen, außerdem den aktuellen Selbsthilfegruppenwegweiser, in dem alle im Landkreis bestehenden Selbsthilfegruppen aufgeführt sind.",,"Mo-Fr 8.30-11.30, Mo-Mi 14-16, Do 14-17 Uhr 07 41 ",,Landkreis Rottweil,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
302,a52d8f59-bfba-4f7b-8392-477799e15f64,Selbsthilfekontaktstelle KISS Stuttgart,Selbsthilfe,48.7721542,9.17459643110438,True,False,Stuttgart,NR030,NR030,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Tübinger Straße,15,,70178,07 11 / 607 45 61,07 11 / 640 61 17,info@kiss-stuttgart.de,https://www.kiss-stuttgart.de/,,,"Mo 14-16 und 18-20, Di 10-12, Mi Do 14-16 Uhr",,,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,14:00:00-16:00:00,10:00:00-12:00:00,14:00:00-16:00:00,14:00:00-16:00:00,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
307,ce936cac-e1dd-4f01-9237-7f06255e7aa1,Selbsthilfekoordination Bayern – SeKo Bayern,Selbsthilfe,49.7966859,9.937508689912573,True,False,Würzburg,NR037,NR037,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Handgasse,8,,97070,09 31 / 20 78 16 46,09 31 / 20 78 16 40,selbsthilfe@seko-bayern.de,https://www.seko-bayern.de,SeKo Bayern ist eine Netzwerkstelle zur landesweiten Unterstützung der Selbsthilfe im Gesundheits- und Sozialbereich. ,,"Mo 9.30-16, Di 13-16, Mi-Fr 9.30-12.30 Uhr",,Bayern,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,09:30:00-16:00:00,13:00:00-16:00:00,09:30:00-12:30:00,09:30:00-12:30:00,09:30:00-12:30:00,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
309,1e1fb4cd-ee76-4f45-9a3a-873887e5ac82,Kontaktstelle für Selbsthilfegruppen Amberg,Selbsthilfe,49.445998450000005,11.859659927589977,True,False,Amberg,NR040,NR040,updated Kleinigkeiten,False,False,False,ja,Sonstig,,Spitalgraben,3,,92224,096 21 / 10-73 99,096 21 / 10-13 99,kerstin.bauer@amberg.de,https://www.kreis-as.de/Gesundheit-Verbraucherschutz/Gesundheit/Selbsthilfegruppen/,,,"Mo-Fr 9-12, Di 14-16 Uhr",,,,,,,Diagnose-übergreifend,Nur Du,es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme,Selbsthilfe,Selbsthilfekontakt- und Beratungsstellen,Angehörige; Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Andere Erkrankungen; Psychische Erkrankungen ,,,
